dataset,label,curve,x,y,threshold
VinDr external,Pneumothorax,pr,0.4915254237288136,0.08169014084507042,
VinDr external,Pneumothorax,pr,0.4915254237288136,0.08192090395480225,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.07932011331444759,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.07954545454545454,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.07977207977207977,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08022922636103152,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08045977011494253,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08069164265129683,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08092485549132948,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08115942028985507,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08139534883720931,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08163265306122448,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08187134502923976,
VinDr external,Pneumothorax,pr,0.4745762711864407,0.08211143695014662,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.07941176470588235,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.07964601769911504,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.07988165680473373,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08011869436201781,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08035714285714286,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08059701492537313,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08083832335329341,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08108108108108109,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08132530120481928,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08157099697885196,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08181818181818182,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08206686930091185,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08231707317073171,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08256880733944955,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08282208588957055,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08307692307692308,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08333333333333333,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08359133126934984,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08385093167701864,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08411214953271028,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.084375,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08463949843260188,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08490566037735849,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08517350157728706,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08544303797468354,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08571428571428572,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08598726114649681,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08626198083067092,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08653846153846154,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08681672025723473,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08709677419354839,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08737864077669903,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08766233766233766,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08794788273615635,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08823529411764706,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08852459016393442,
VinDr external,Pneumothorax,pr,0.4576271186440678,0.08881578947368421,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.0858085808580858,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08609271523178808,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08637873754152824,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08666666666666667,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08695652173913043,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.087248322147651,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08754208754208755,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08783783783783784,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08813559322033898,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08843537414965986,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08873720136518772,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08904109589041095,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08934707903780069,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.0896551724137931,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.08996539792387544,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.09027777777777778,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.09059233449477352,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.0912280701754386,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.09154929577464789,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.09187279151943463,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.09219858156028368,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.09252669039145907,
VinDr external,Pneumothorax,pr,0.4406779661016949,0.09285714285714286,
VinDr external,Pneumothorax,pr,0.423728813559322,0.08960573476702509,
VinDr external,Pneumothorax,pr,0.423728813559322,0.08992805755395683,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09025270758122744,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09057971014492754,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09124087591240876,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09157509157509157,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09191176470588236,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09225092250922509,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09259259259259259,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09293680297397769,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09328358208955224,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09363295880149813,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09398496240601503,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09433962264150944,
VinDr external,Pneumothorax,pr,0.423728813559322,0.0946969696969697,
VinDr external,Pneumothorax,pr,0.423728813559322,0.09505703422053231,
VinDr external,Pneumothorax,pr,0.4067796610169492,0.0916030534351145,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.08812260536398467,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.08846153846153847,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.0888030888030888,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.08914728682170543,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.08949416342412451,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.08984375,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.09019607843137255,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.09055118110236221,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.09126984126984126,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.09163346613545817,
VinDr external,Pneumothorax,pr,0.3898305084745763,0.092,
VinDr external,Pneumothorax,pr,0.3728813559322034,0.08835341365461848,
VinDr external,Pneumothorax,pr,0.3728813559322034,0.08870967741935484,
VinDr external,Pneumothorax,pr,0.3728813559322034,0.08906882591093117,
VinDr external,Pneumothorax,pr,0.3728813559322034,0.08943089430894309,
VinDr external,Pneumothorax,pr,0.3728813559322034,0.08979591836734693,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.0860655737704918,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.08641975308641975,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.08677685950413223,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.08713692946058091,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.0875,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.08786610878661087,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.08823529411764706,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.08860759493670886,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.08898305084745763,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.08936170212765958,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.08974358974358974,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09012875536480687,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09051724137931035,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09130434782608696,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09170305676855896,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09210526315789473,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09251101321585903,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09292035398230089,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09333333333333334,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09375,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09417040358744394,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.0945945945945946,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09502262443438914,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09545454545454546,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.0958904109589041,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.0963302752293578,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.0967741935483871,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09722222222222222,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09767441860465116,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09813084112149532,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09859154929577464,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.09905660377358491,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.0995260663507109,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.1,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.10047846889952153,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.10096153846153846,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.10144927536231885,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.10194174757281553,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.1024390243902439,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.10294117647058823,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.10344827586206896,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.10396039603960396,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.1044776119402985,
VinDr external,Pneumothorax,pr,0.3559322033898305,0.105,
VinDr external,Pneumothorax,pr,0.3389830508474576,0.10050251256281408,
VinDr external,Pneumothorax,pr,0.3389830508474576,0.10101010101010101,
VinDr external,Pneumothorax,pr,0.3389830508474576,0.10152284263959391,
VinDr external,Pneumothorax,pr,0.3389830508474576,0.10204081632653061,
VinDr external,Pneumothorax,pr,0.3389830508474576,0.10256410256410256,
VinDr external,Pneumothorax,pr,0.3389830508474576,0.10309278350515463,
VinDr external,Pneumothorax,pr,0.3389830508474576,0.10362694300518134,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.09895833333333333,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.09947643979057591,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.1,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.10052910052910052,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.10106382978723404,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.10160427807486631,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.10215053763440861,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.10270270270270271,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.10326086956521739,
VinDr external,Pneumothorax,pr,0.3220338983050847,0.10382513661202186,
VinDr external,Pneumothorax,pr,0.3050847457627119,0.0989010989010989,
VinDr external,Pneumothorax,pr,0.3050847457627119,0.09944751381215469,
VinDr external,Pneumothorax,pr,0.288135593220339,0.09444444444444444,
VinDr external,Pneumothorax,pr,0.2711864406779661,0.0893854748603352,
VinDr external,Pneumothorax,pr,0.2711864406779661,0.0898876404494382,
VinDr external,Pneumothorax,pr,0.2711864406779661,0.0903954802259887,
VinDr external,Pneumothorax,pr,0.2711864406779661,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.2711864406779661,0.09142857142857143,
VinDr external,Pneumothorax,pr,0.2711864406779661,0.09195402298850575,
VinDr external,Pneumothorax,pr,0.2711864406779661,0.09248554913294797,
VinDr external,Pneumothorax,pr,0.2711864406779661,0.09302325581395349,
VinDr external,Pneumothorax,pr,0.2542372881355932,0.08771929824561403,
VinDr external,Pneumothorax,pr,0.2542372881355932,0.08823529411764706,
VinDr external,Pneumothorax,pr,0.2542372881355932,0.08875739644970414,
VinDr external,Pneumothorax,pr,0.2542372881355932,0.08928571428571429,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08383233532934131,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08433734939759036,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08484848484848485,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08536585365853659,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08588957055214724,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08641975308641975,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08695652173913043,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.0875,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.0880503144654088,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08860759493670886,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08917197452229299,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.08974358974358974,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09032258064516129,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.0915032679738562,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09210526315789473,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09271523178807947,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09333333333333334,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09395973154362416,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.0945945945945946,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09523809523809523,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.0958904109589041,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09655172413793103,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09722222222222222,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.0979020979020979,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09859154929577464,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.09929078014184398,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.1,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.10071942446043165,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.10144927536231885,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.10218978102189781,
VinDr external,Pneumothorax,pr,0.23728813559322035,0.10294117647058823,
VinDr external,Pneumothorax,pr,0.22033898305084745,0.0962962962962963,
VinDr external,Pneumothorax,pr,0.22033898305084745,0.09701492537313433,
VinDr external,Pneumothorax,pr,0.22033898305084745,0.09774436090225563,
VinDr external,Pneumothorax,pr,0.2033898305084746,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.2033898305084746,0.0916030534351145,
VinDr external,Pneumothorax,pr,0.2033898305084746,0.09230769230769231,
VinDr external,Pneumothorax,pr,0.2033898305084746,0.09302325581395349,
VinDr external,Pneumothorax,pr,0.1864406779661017,0.0859375,
VinDr external,Pneumothorax,pr,0.1864406779661017,0.08661417322834646,
VinDr external,Pneumothorax,pr,0.1864406779661017,0.0873015873015873,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08064516129032258,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08130081300813008,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08196721311475409,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08264462809917356,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08333333333333333,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08403361344537816,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.0847457627118644,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08547008547008547,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08620689655172414,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08695652173913043,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08771929824561403,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08849557522123894,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.08928571428571429,
VinDr external,Pneumothorax,pr,0.1694915254237288,0.09009009009009009,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.08181818181818182,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.08256880733944955,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.08333333333333333,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.08411214953271028,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.08490566037735849,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.08571428571428572,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.08653846153846154,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.08737864077669903,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.08823529411764706,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.0891089108910891,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.09,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.09183673469387756,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.09278350515463918,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.09375,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.09473684210526316,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.09574468085106383,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.0967741935483871,
VinDr external,Pneumothorax,pr,0.15254237288135594,0.09782608695652174,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.08791208791208792,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.08888888888888889,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.0898876404494382,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.09195402298850575,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.09302325581395349,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.09411764705882353,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.09523809523809523,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.0963855421686747,
VinDr external,Pneumothorax,pr,0.13559322033898305,0.0975609756097561,
VinDr external,Pneumothorax,pr,0.11864406779661017,0.08641975308641975,
VinDr external,Pneumothorax,pr,0.11864406779661017,0.0875,
VinDr external,Pneumothorax,pr,0.11864406779661017,0.08860759493670886,
VinDr external,Pneumothorax,pr,0.11864406779661017,0.08974358974358974,
VinDr external,Pneumothorax,pr,0.11864406779661017,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.07894736842105263,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.08,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.08108108108108109,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.0821917808219178,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.08333333333333333,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.08450704225352113,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.08571428571428572,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.08695652173913043,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.08823529411764706,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.08955223880597014,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.09230769230769231,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.09375,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.09523809523809523,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.0967741935483871,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.09836065573770492,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.1,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.1016949152542373,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.10344827586206896,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.10526315789473684,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.10714285714285714,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.10909090909090909,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.1111111111111111,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.11320754716981132,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.11538461538461539,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.11764705882352941,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.12,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.12244897959183673,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.125,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.1276595744680851,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.13043478260869565,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.13333333333333333,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.13636363636363635,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.13953488372093023,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.14285714285714285,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.14634146341463414,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.15,
VinDr external,Pneumothorax,pr,0.1016949152542373,0.15384615384615385,
VinDr external,Pneumothorax,pr,0.0847457627118644,0.13157894736842105,
VinDr external,Pneumothorax,pr,0.0847457627118644,0.13513513513513514,
VinDr external,Pneumothorax,pr,0.0847457627118644,0.1388888888888889,
VinDr external,Pneumothorax,pr,0.0847457627118644,0.14285714285714285,
VinDr external,Pneumothorax,pr,0.0847457627118644,0.14705882352941177,
VinDr external,Pneumothorax,pr,0.0847457627118644,0.15151515151515152,
VinDr external,Pneumothorax,pr,0.06779661016949153,0.125,
VinDr external,Pneumothorax,pr,0.05084745762711865,0.0967741935483871,
VinDr external,Pneumothorax,pr,0.05084745762711865,0.1,
VinDr external,Pneumothorax,pr,0.05084745762711865,0.10344827586206896,
VinDr external,Pneumothorax,pr,0.05084745762711865,0.10714285714285714,
VinDr external,Pneumothorax,pr,0.05084745762711865,0.1111111111111111,
VinDr external,Pneumothorax,pr,0.05084745762711865,0.11538461538461539,
VinDr external,Pneumothorax,pr,0.05084745762711865,0.12,
VinDr external,Pneumothorax,pr,0.03389830508474576,0.08333333333333333,
VinDr external,Pneumothorax,pr,0.03389830508474576,0.08695652173913043,
VinDr external,Pneumothorax,pr,0.03389830508474576,0.09090909090909091,
VinDr external,Pneumothorax,pr,0.03389830508474576,0.09523809523809523,
VinDr external,Pneumothorax,pr,0.03389830508474576,0.1,
VinDr external,Pneumothorax,pr,0.03389830508474576,0.10526315789473684,
VinDr external,Pneumothorax,pr,0.03389830508474576,0.1111111111111111,
VinDr external,Pneumothorax,pr,0.03389830508474576,0.11764705882352941,
VinDr external,Pneumothorax,pr,0.03389830508474576,0.125,
VinDr external,Pneumothorax,pr,0.01694915254237288,0.06666666666666667,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,0.0,
VinDr external,Pneumothorax,pr,0.0,1.0,
VinDr external,Consolidation,roc,0.0,0.0,inf
VinDr external,Consolidation,roc,0.0012121212121212121,0.0,0.850367546081543
VinDr external,Consolidation,roc,0.0024242424242424242,0.0,0.8454341292381287
VinDr external,Consolidation,roc,0.0024242424242424242,0.017142857142857144,0.8034561276435852
VinDr external,Consolidation,roc,0.006060606060606061,0.017142857142857144,0.7851554751396179
VinDr external,Consolidation,roc,0.006060606060606061,0.045714285714285714,0.7729337215423584
VinDr external,Consolidation,roc,0.008484848484848486,0.045714285714285714,0.7716848850250244
VinDr external,Consolidation,roc,0.008484848484848486,0.05714285714285714,0.7695676684379578
VinDr external,Consolidation,roc,0.01090909090909091,0.05714285714285714,0.768323540687561
VinDr external,Consolidation,roc,0.01090909090909091,0.06285714285714286,0.7657662630081177
VinDr external,Consolidation,roc,0.013333333333333334,0.06285714285714286,0.7638313174247742
VinDr external,Consolidation,roc,0.013333333333333334,0.06857142857142857,0.7623169422149658
VinDr external,Consolidation,roc,0.014545454545454545,0.06857142857142857,0.7610371708869934
VinDr external,Consolidation,roc,0.014545454545454545,0.08,0.756312906742096
VinDr external,Consolidation,roc,0.01696969696969697,0.08,0.7527481317520142
VinDr external,Consolidation,roc,0.01696969696969697,0.09714285714285714,0.7521253228187561
VinDr external,Consolidation,roc,0.019393939393939394,0.09714285714285714,0.7428446412086487
VinDr external,Consolidation,roc,0.019393939393939394,0.10285714285714286,0.738059937953949
VinDr external,Consolidation,roc,0.025454545454545455,0.10285714285714286,0.7308729887008667
VinDr external,Consolidation,roc,0.025454545454545455,0.10857142857142857,0.730004072189331
VinDr external,Consolidation,roc,0.03272727272727273,0.10857142857142857,0.7178264856338501
VinDr external,Consolidation,roc,0.03272727272727273,0.13142857142857142,0.7079577445983887
VinDr external,Consolidation,roc,0.03393939393939394,0.13142857142857142,0.707604169845581
VinDr external,Consolidation,roc,0.03393939393939394,0.13714285714285715,0.7070329785346985
VinDr external,Consolidation,roc,0.037575757575757575,0.13714285714285715,0.7055979371070862
VinDr external,Consolidation,roc,0.037575757575757575,0.14285714285714285,0.7044472098350525
VinDr external,Consolidation,roc,0.03878787878787879,0.14285714285714285,0.7021722793579102
VinDr external,Consolidation,roc,0.03878787878787879,0.16,0.6976847052574158
VinDr external,Consolidation,roc,0.04,0.16,0.696557343006134
VinDr external,Consolidation,roc,0.04,0.18285714285714286,0.69093257188797
VinDr external,Consolidation,roc,0.04242424242424243,0.18285714285714286,0.6894028186798096
VinDr external,Consolidation,roc,0.04242424242424243,0.18857142857142858,0.6851099729537964
VinDr external,Consolidation,roc,0.048484848484848485,0.18857142857142858,0.6808357238769531
VinDr external,Consolidation,roc,0.048484848484848485,0.2,0.6776149868965149
VinDr external,Consolidation,roc,0.0496969696969697,0.2,0.6732571721076965
VinDr external,Consolidation,roc,0.0496969696969697,0.2057142857142857,0.6703948378562927
